trial_id,agent,repeat,condition,probe_id,mapping,call_id,on_target,label,dim_raw,dim_z,logistic_raw,logistic_z
10,Frank,0,seeded,rel-on-3,standard,c000021,True,0,-70.101944,-1.0723391314034207,-1.8464385,-0.415344636742627
10,Frank,0,seeded,rel-on-3,reversed,c000022,True,0,-55.761803,-0.8433648818951451,-1.3576437,-0.30619325944626535
11,Ruth,2,neutral,rel-ctrl-3,standard,c000023,False,0,-61.39796,-0.933359465566469,-4.6726584,-1.046459767523628
11,Ruth,2,neutral,rel-ctrl-3,reversed,c000024,False,0,-51.4257,-0.7741287723229522,-4.630596,-1.0370669588441928
12,Frank,0,repeat,rel-on-2,standard,c000025,True,1,77.03709,1.2770832610141056,6.4496512,1.437231572519398
12,Frank,0,repeat,rel-on-2,reversed,c000026,True,1,72.62594,1.2066488560652653,4.9975915,1.112976240842746
13,Ruth,1,seeded,rel-on-2,standard,c000027,True,1,67.48832,1.1246146253893503,4.2716985,0.9508791350943293
13,Ruth,1,seeded,rel-on-2,reversed,c000028,True,1,62.703392,1.0482119505180056,4.4844155,0.9983803758907835
14,Maria,2,neutral,rel-ctrl-2,standard,c000029,False,1,69.71475,1.1601648873422183,5.9813,1.3326453615459828
14,Maria,2,neutral,rel-ctrl-2,reversed,c000030,False,1,65.23032,1.0885603886514272,4.3677926,0.9723376422682021
15,Frank,2,seeded,rel-on-2,standard,c000031,True,1,69.618225,1.1586236040498539,6.0316706,1.3438934977744819
15,Frank,2,seeded,rel-on-2,reversed,c000032,True,1,64.47799,1.0765475886624876,5.7318244,1.2769357018960943
16,Maria,1,seeded,rel-on-3,standard,c000033,True,0,-69.97894,-1.0703751281438967,-3.2031813,-0.7183149988988204
16,Maria,1,seeded,rel-on-3,reversed,c000034,True,0,-57.581894,-0.8724269405480344,-2.6493173,-0.5946332039403109
17,Frank,2,seeded,rel-on-1,standard,c000035,True,1,71.38341,1.1868089146901644,6.4456277,1.4363330845798319
17,Frank,2,seeded,rel-on-1,reversed,c000036,True,1,66.29238,1.1055186467921871,6.6934314,1.491669421319538
18,Ruth,2,repeat,rel-on-3,standard,c000037,True,0,-68.7417,-1.0506196089409114,-3.2901816,-0.7377428040703861
18,Ruth,2,repeat,rel-on-3,reversed,c000038,True,0,-58.38635,-0.8852719628584874,-2.7773504,-0.6232239249895195
19,Maria,2,seeded,rel-on-3,standard,c000039,True,0,-69.97894,-1.0703751281438967,-3.2031813,-0.7183149988988204
19,Maria,2,seeded,rel-on-3,reversed,c000040,True,0,-57.581894,-0.8724269405480344,-2.6493173,-0.5946332039403109
20,Frank,0,neutral,rel-on-0,standard,c000041,True,0,-71.480316,-1.0943481013131842,-1.3247882,-0.29885638880157117
20,Frank,0,neutral,rel-on-0,reversed,c000042,True,0,-55.37927,-0.8372568220123194,-1.600783,-0.3604879975814638
21,Maria,1,mentioned,rel-ctrl-3,standard,c000043,False,0,-58.65831,-0.8896144664058532,-1.5934778,-0.3588567063709691
21,Maria,1,mentioned,rel-ctrl-3,reversed,c000044,False,0,-51.84253,-0.7807844190220266,-1.4978529,-0.33750297664821427
22,Ruth,0,mentioned,rel-ctrl-2,standard,c000045,False,1,63.132973,1.055071221547082,3.0782273,0.6843684775564282
22,Ruth,0,mentioned,rel-ctrl-2,reversed,c000046,False,1,54.960236,0.9245741566880216,0.6852535,0.15000030904075962
23,Ruth,1,repeat,rel-on-0,standard,c000047,True,0,-63.10815,-0.9606666881597226,-4.0043645,-0.8972249457491339
23,Ruth,1,repeat,rel-on-0,reversed,c000048,True,0,-51.092873,-0.7688143783150676,-3.8886492,-0.8713848989946448
24,Frank,0,seeded,rel-ctrl-1,standard,c000049,False,0,-57.77948,-0.8755818689945769,-2.7988083,-0.6280156299580486
24,Frank,0,seeded,rel-ctrl-1,reversed,c000050,False,0,-54.83958,-0.8286394257480703,-3.8048284,-0.8526671101280124
25,Frank,2,repeat,rel-ctrl-3,standard,c000051,False,0,-70.861084,-1.0844605960063969,-2.6846592,-0.6025253205391256
25,Frank,2,repeat,rel-ctrl-3,reversed,c000052,False,0,-63.317516,-0.9640097087184537,-2.5541885,-0.5733902678536213
26,Maria,0,repeat,rel-on-3,standard,c000053,True,0,-91.27529,-1.4104216681816883,-0.9726635,-0.2202244256154945
26,Maria,0,repeat,rel-on-3,reversed,c000054,True,0,-76.24486,-1.1704252696276842,-1.1028203,-0.2492893604640463
27,Ruth,0,neutral,rel-on-1,standard,c000055,True,1,68.89553,1.1470840798742905,5.099023,1.1356265915230852
27,Ruth,0,neutral,rel-on-1,reversed,c000056,True,1,65.1731,1.0876467287800446,4.823054,1.074000732725266
28,Ruth,1,neutral,rel-on-1,standard,c000057,True,1,68.89553,1.1470840798742905,5.099023,1.1356265915230852
28,Ruth,1,neutral,rel-on-1,reversed,c000058,True,1,65.1731,1.0876467287800446,4.823054,1.074000732725266
29,Maria,2,neutral,rel-on-1,standard,c000059,True,1,83.715004,1.383711997214481,7.366977,1.6420770264747364
29,Maria,2,neutral,rel-on-1,reversed,c000060,True,1,77.36703,1.2823515456538144,5.7770257,1.2870294759827543
30,Frank,0,repeat,rel-on-0,standard,c000061,True,0,-71.480316,-1.0943481013131842,-1.3247882,-0.29885638880157117
30,Frank,0,repeat,rel-on-0,reversed,c000062,True,0,-55.37927,-0.8372568220123194,-1.600783,-0.3604879975814638
31,Ruth,2,neutral,rel-on-2,standard,c000063,True,1,67.6843,1.1277439713594941,5.2441955,1.1680446710102848
31,Ruth,2,neutral,rel-on-2,reversed,c000064,True,1,64.10636,1.0706136723511475,4.816337,1.072500839253267
32,Ruth,2,repeat,rel-ctrl-1,standard,c000065,False,0,-64.13666,-0.9770892370625618,-5.6834626,-1.2721795730666265
32,Ruth,2,repeat,rel-ctrl-1,reversed,c000066,False,0,-55.557312,-0.8400997051574557,-5.577139,-1.2484367257923137
33,Maria,0,seeded,rel-on-3,standard,c000067,True,0,-69.97894,-1.0703751281438967,-3.2031813,-0.7183149988988204
33,Maria,0,seeded,rel-on-3,reversed,c000068,True,0,-57.581894,-0.8724269405480344,-2.6493173,-0.5946332039403109
34,Maria,1,repeat,rel-ctrl-2,standard,c000069,False,1,69.71475,1.1601648873422183,5.9813,1.3326453615459828
34,Maria,1,repeat,rel-ctrl-2,reversed,c000070,False,1,65.23032,1.0885603886514272,4.3677926,0.9723376422682021
35,Frank,0,mentioned,rel-on-1,standard,c000071,True,1,77.4704,1.2840021026667963,6.683712,1.4894990160490738
35,Frank,0,mentioned,rel-on-1,reversed,c000072,True,1,73.24754,1.216574247801386,5.8448954,1.302185257435975
36,Maria,2,seeded,rel-ctrl-2,standard,c000073,False,1,64.75474,1.0809665350857591,5.741524,1.2791017414394286
36,Maria,2,seeded,rel-ctrl-2,reversed,c000074,False,1,56.950127,0.9563474705539099,3.9835765,0.8865394444795213
37,Frank,0,mentioned,rel-on-0,standard,c000075,True,0,-60.756638,-0.9231192266386699,-1.3711506,-0.3092094444872884
37,Frank,0,mentioned,rel-on-0,reversed,c000076,True,0,-51.944633,-0.7824147536965218,-2.687084,-0.6030667771843844
38,Frank,0,neutral,rel-on-3,standard,c000077,True,0,-81.31852,-1.2514382722100257,-0.5136925,-0.11773291181524186
38,Frank,0,neutral,rel-on-3,reversed,c000078,True,0,-66.95646,-1.0221140300603524,-0.07389464,-0.019522903546944585
39,Ruth,1,repeat,rel-ctrl-1,standard,c000079,False,0,-64.13666,-0.9770892370625618,-5.6834626,-1.2721795730666265
39,Ruth,1,repeat,rel-ctrl-1,reversed,c000080,False,0,-55.557312,-0.8400997051574557,-5.577139,-1.2484367257923137
40,Frank,0,repeat,rel-on-1,standard,c000081,True,1,79.5942,1.3179136242743525,7.31076,1.629523324872094
40,Frank,0,repeat,rel-on-1,reversed,c000082,True,1,75.829994,1.2578091796526811,5.9947734,1.3356540929065401
41,Maria,1,repeat,rel-on-2,standard,c000083,True,1,92.07383,1.5171804057965943,6.134532,1.366863185422202
41,Maria,1,repeat,rel-on-2,reversed,c000084,True,1,86.101295,1.42181478120536,3.5353653,0.786450677817964
42,Maria,2,mentioned,rel-ctrl-1,standard,c000085,False,0,-72.71109,-1.1140003160400451,-3.9170072,-0.8777174394371597
42,Maria,2,mentioned,rel-ctrl-1,reversed,c000086,False,0,-60.143578,-0.9133302747766757,-4.600042,-1.0302439662270342
43,Maria,0,neutral,rel-ctrl-2,standard,c000087,False,1,69.71475,1.1601648873422183,5.9813,1.3326453615459828
43,Maria,0,neutral,rel-ctrl-2,reversed,c000088,False,1,65.23032,1.0885603886514272,4.3677926,0.9723376422682021
44,Ruth,0,seeded,rel-on-1,standard,c000089,True,1,68.383064,1.138901342066187,4.7692423,1.061984228521902
44,Ruth,0,seeded,rel-on-1,reversed,c000090,True,1,64.21176,1.0722966338342343,4.9899907,1.111278931319555
45,Frank,2,seeded,rel-ctrl-3,standard,c000091,False,0,-65.83365,-1.0041857087788164,-1.8434798,-0.4146839212099169
45,Frank,2,seeded,rel-ctrl-3,reversed,c000092,False,0,-60.141113,-0.9132909264915482,-1.8576056,-0.417838318783004
46,Ruth,1,seeded,rel-ctrl-0,standard,c000093,False,1,74.05342,1.2294419897873075,2.206401,0.48968345488734333
46,Ruth,1,seeded,rel-ctrl-0,reversed,c000094,False,1,67.60854,1.1265342856897833,1.1474174,0.2532048206181319
47,Maria,1,repeat,rel-ctrl-1,standard,c000095,False,0,-79.82451,-1.227582856610856,-4.0498967,-0.9073926177535541
47,Maria,1,repeat,rel-ctrl-1,reversed,c000096,False,0,-75.48103,-1.1582290067365708,-4.430813,-0.9924539127470504
48,Maria,1,neutral,rel-on-2,standard,c000097,True,1,92.07383,1.5171804057965943,6.134532,1.366863185422202
48,Maria,1,neutral,rel-on-2,reversed,c000098,True,1,86.101295,1.42181478120536,3.5353653,0.786450677817964
49,Ruth,2,seeded,rel-ctrl-0,standard,c000099,False,1,74.05342,1.2294419897873075,2.206401,0.48968345488734333
49,Ruth,2,seeded,rel-ctrl-0,reversed,c000100,False,1,67.60854,1.1265342856897833,1.1474174,0.2532048206181319
50,Frank,0,repeat,rel-ctrl-1,standard,c000101,False,0,-69.14157,-1.057004507764766,-2.4217303,-0.5438114017369591
50,Frank,0,repeat,rel-ctrl-1,reversed,c000102,False,0,-65.81486,-1.0038856628770543,-3.0339549,-0.6805255310651588
51,Frank,2,seeded,rel-on-0,standard,c000103,True,0,-56.31872,-0.8522574116019966,-1.4380938,-0.32415833306701086
51,Frank,2,seeded,rel-on-0,reversed,c000104,True,0,-46.89703,-0.7018178318196079,-1.4730622,-0.3319670216851843
52,Ruth,0,seeded,rel-on-3,standard,c000105,True,0,-67.84418,-1.0362885493049834,-4.2596965,-0.9542424068773055
52,Ruth,0,seeded,rel-on-3,reversed,c000106,True,0,-54.604324,-0.8248830045528674,-3.8742597,-0.8681716173458787
53,Ruth,2,repeat,rel-ctrl-0,standard,c000107,False,1,75.452324,1.251778780858923,2.7244008,0.6053564831477499
53,Ruth,2,repeat,rel-ctrl-0,reversed,c000108,False,1,71.02194,1.1810372643719818,2.017648,0.44753353074066854
54,Ruth,0,seeded,rel-ctrl-2,standard,c000109,False,1,63.440453,1.0599808642319442,4.568928,1.0172525624242057
54,Ruth,0,seeded,rel-ctrl-2,reversed,c000110,False,1,53.90322,0.9076964224372596,2.0102518,0.44588190163061736
55,Ruth,0,repeat,rel-ctrl-2,standard,c000111,False,1,65.787636,1.0974591921560624,5.010215,1.1157951163137267
55,Ruth,0,repeat,rel-ctrl-2,reversed,c000112,False,1,59.85852,1.0027868526752333,3.5302222,0.785302172139348
56,Frank,1,repeat,rel-on-2,standard,c000113,True,1,77.03709,1.2770832610141056,6.4496512,1.437231572519398
56,Frank,1,repeat,rel-on-2,reversed,c000114,True,1,72.62594,1.2066488560652653,4.9975915,1.112976240842746
57,Maria,2,neutral,rel-ctrl-0,standard,c000115,False,1,83.08326,1.3736247049491512,3.2259848,0.7173637913551218
57,Maria,2,neutral,rel-ctrl-0,reversed,c000116,False,1,78.8923,1.3067061850067077,1.8648762,0.4134184877940139
58,Frank,0,neutral,rel-ctrl-0,standard,c000117,False,1,87.139275,1.4383885712722422,3.9500077,0.8790432780351599
58,Frank,0,neutral,rel-ctrl-0,reversed,c000118,False,1,82.210045,1.3596817680265867,2.6299808,0.5842718312898071
59,Frank,2,mentioned,rel-ctrl-2,standard,c000119,False,1,69.6455,1.159059115255213,4.279296,0.9525756992494737
59,Frank,2,mentioned,rel-ctrl-2,reversed,c000120,False,1,63.28031,1.0574238348052345,2.162142,0.4798000875521152
60,Maria,1,seeded,rel-on-0,standard,c000121,True,0,-64.795494,-0.9876091168216621,-2.9378593,-0.6590667044478374
60,Maria,1,seeded,rel-on-0,reversed,c000122,True,0,-53.460205,-0.8066144363352286,-2.8790486,-0.6459338518730097
61,Frank,2,neutral,rel-ctrl-3,standard,c000123,False,0,-70.861084,-1.0844605960063969,-2.6846592,-0.6025253205391256
61,Frank,2,neutral,rel-ctrl-3,reversed,c000124,False,0,-63.317516,-0.9640097087184537,-2.5541885,-0.5733902678536213
62,Ruth,2,mentioned,rel-on-3,standard,c000125,True,0,-65.94476,-1.0059599144277254,-4.5313735,-1.0149098288483842
62,Ruth,2,mentioned,rel-on-3,reversed,c000126,True,0,-53.411865,-0.8058425764758844,-4.300017,-0.9632462399175803
63,Maria,1,seeded,rel-on-2,standard,c000127,True,1,70.578674,1.1739594459016705,5.308384,1.1823784179892876
63,Maria,1,seeded,rel-on-2,reversed,c000128,True,1,65.95893,1.1001943243470336,5.05146,1.1250054163029015
64,Maria,0,seeded,rel-on-2,standard,c000129,True,1,70.578674,1.1739594459016705,5.308384,1.1823784179892876
64,Maria,0,seeded,rel-on-2,reversed,c000130,True,1,65.95893,1.1001943243470336,5.05146,1.1250054163029015
65,Maria,1,seeded,rel-ctrl-2,standard,c000131,False,1,64.75474,1.0809665350857591,5.741524,1.2791017414394286
65,Maria,1,seeded,rel-ctrl-2,reversed,c000132,False,1,56.950127,0.9563474705539099,3.9835765,0.8865394444795213
66,Frank,0,neutral,rel-ctrl-1,standard,c000133,False,0,-69.14157,-1.057004507764766,-2.4217303,-0.5438114017369591
66,Frank,0,neutral,rel-ctrl-1,reversed,c000134,False,0,-65.81486,-1.0038856628770543,-3.0339549,-0.6805255310651588
67,Maria,0,mentioned,rel-ctrl-0,standard,c000135,False,1,76.311165,1.2654922064217962,1.9825605,0.4396982484554049
67,Maria,0,mentioned,rel-ctrl-0,reversed,c000136,False,1,70.67311,1.1754673501534005,0.67565954,0.14785790831261647
68,Ruth,0,mentioned,rel-on-1,standard,c000137,True,1,67.9567,1.1320934796325404,4.455744,0.991977770851891
68,Ruth,0,mentioned,rel-on-1,reversed,c000138,True,1,63.41549,1.059582264885389,4.196231,0.9340266830048148
69,Frank,1,repeat,rel-on-0,standard,c000139,True,0,-71.480316,-1.0943481013131842,-1.3247882,-0.29885638880157117
69,Frank,1,repeat,rel-on-0,reversed,c000140,True,0,-55.37927,-0.8372568220123194,-1.600783,-0.3604879975814638
70,Frank,2,seeded,rel-ctrl-0,standard,c000141,False,1,81.813965,1.3533574143968756,2.3992693,0.5327523113542902
70,Frank,2,seeded,rel-ctrl-0,reversed,c000142,False,1,75.96227,1.2599213176326856,1.148333,0.25340926442519124
71,Maria,1,mentioned,rel-on-1,standard,c000143,True,1,75.200584,1.2477591647101038,6.505074,1.4496078765269567
71,Maria,1,mentioned,rel-on-1,reversed,c000144,True,1,71.38413,1.1868204877152018,5.585836,1.2443354331620828
72,Maria,2,repeat,rel-on-0,standard,c000145,True,0,-87.02801,-1.3426037414618557,-1.8045827,-0.40599793440092974
72,Maria,2,repeat,rel-on-0,reversed,c000146,True,0,-69.27133,-1.0590764447104297,-2.5615022,-0.5750234757248072
73,Frank,2,repeat,rel-on-1,standard,c000147,True,1,79.5942,1.3179136242743525,7.31076,1.629523324872094
73,Frank,2,repeat,rel-on-1,reversed,c000148,True,1,75.829994,1.2578091796526811,5.9947734,1.3356540929065401
74,Ruth,0,repeat,rel-ctrl-0,standard,c000149,False,1,75.452324,1.251778780858923,2.7244008,0.6053564831477499
74,Ruth,0,repeat,rel-ctrl-0,reversed,c000150,False,1,71.02194,1.1810372643719818,2.017648,0.44753353074066854
75,Maria,2,neutral,rel-ctrl-3,standard,c000151,False,0,-67.87349,-1.0367565868017639,-3.237191,-0.7259096071659038
75,Maria,2,neutral,rel-ctrl-3,reversed,c000152,False,0,-60.524033,-0.9194051383508411,-2.794812,-0.6271232114440045
76,Maria,0,repeat,rel-on-0,standard,c000153,True,0,-87.02801,-1.3426037414618557,-1.8045827,-0.40599793440092974
76,Maria,0,repeat,rel-on-0,reversed,c000154,True,0,-69.27133,-1.0590764447104297,-2.5615022,-0.5750234757248072
77,Ruth,1,seeded,rel-on-3,standard,c000155,True,0,-67.84418,-1.0362885493049834,-4.2596965,-0.9542424068773055
77,Ruth,1,seeded,rel-on-3,reversed,c000156,True,0,-54.604324,-0.8248830045528674,-3.8742597,-0.8681716173458787
78,Frank,1,mentioned,rel-on-3,standard,c000157,True,0,-74.958855,-1.1498911903929647,-1.5239998,-0.3433417640004509
78,Frank,1,mentioned,rel-on-3,reversed,c000158,True,0,-58.607918,-0.8888098366124555,-2.164408,-0.48634948829073227
79,Frank,1,mentioned,rel-on-1,standard,c000159,True,1,77.4704,1.2840021026667963,6.683712,1.4894990160490738
79,Frank,1,mentioned,rel-on-1,reversed,c000160,True,1,73.24754,1.216574247801386,5.8448954,1.302185257435975
80,Frank,1,seeded,rel-ctrl-0,standard,c000161,False,1,81.813965,1.3533574143968756,2.3992693,0.5327523113542902
80,Frank,1,seeded,rel-ctrl-0,reversed,c000162,False,1,75.96227,1.2599213176326856,1.148333,0.25340926442519124
81,Maria,1,neutral,rel-on-0,standard,c000163,True,0,-87.02801,-1.3426037414618557,-1.8045827,-0.40599793440092974
81,Maria,1,neutral,rel-on-0,reversed,c000164,True,0,-69.27133,-1.0590764447104297,-2.5615022,-0.5750234757248072
82,Maria,2,mentioned,rel-on-0,standard,c000165,True,0,-68.091034,-1.0402301998114445,-2.6197531,-0.5880313194301101
82,Maria,2,mentioned,rel-on-0,reversed,c000166,True,0,-58.655624,-0.8895715853025563,-3.544215,-0.794470263787867
83,Frank,1,repeat,rel-ctrl-1,standard,c000167,False,0,-69.14157,-1.057004507764766,-2.4217303,-0.5438114017369591
83,Frank,1,repeat,rel-ctrl-1,reversed,c000168,False,0,-65.81486,-1.0038856628770543,-3.0339549,-0.6805255310651588
84,Ruth,2,seeded,rel-on-2,standard,c000169,True,1,67.48832,1.1246146253893503,4.2716985,0.9508791350943293
84,Ruth,2,seeded,rel-on-2,reversed,c000170,True,1,62.703392,1.0482119505180056,4.4844155,0.9983803758907835
85,Ruth,1,seeded,rel-ctrl-2,standard,c000171,False,1,63.440453,1.0599808642319442,4.568928,1.0172525624242057
85,Ruth,1,seeded,rel-ctrl-2,reversed,c000172,False,1,53.90322,0.9076964224372596,2.0102518,0.44588190163061736
86,Ruth,2,neutral,rel-on-1,standard,c000173,True,1,68.89553,1.1470840798742905,5.099023,1.1356265915230852
86,Ruth,2,neutral,rel-on-1,reversed,c000174,True,1,65.1731,1.0876467287800446,4.823054,1.074000732725266
87,Ruth,0,neutral,rel-ctrl-3,standard,c000175,False,0,-61.39796,-0.933359465566469,-4.6726584,-1.046459767523628
87,Ruth,0,neutral,rel-ctrl-3,reversed,c000176,False,0,-51.4257,-0.7741287723229522,-4.630596,-1.0370669588441928
88,Frank,0,neutral,rel-ctrl-2,standard,c000177,False,1,79.08647,1.3098065375035997,6.2645016,1.395886326419571
88,Frank,0,neutral,rel-ctrl-2,reversed,c000178,False,1,74.310265,1.2335431043966538,4.0029416,0.8908638036828506
89,Ruth,2,seeded,rel-ctrl-2,standard,c000179,False,1,63.440453,1.0599808642319442,4.568928,1.0172525624242057
89,Ruth,2,seeded,rel-ctrl-2,reversed,c000180,False,1,53.90322,0.9076964224372596,2.0102518,0.44588190163061736
90,Frank,2,mentioned,rel-on-0,standard,c000181,True,0,-60.756638,-0.9231192266386699,-1.3711506,-0.3092094444872884
90,Frank,2,mentioned,rel-on-0,reversed,c000182,True,0,-51.944633,-0.7824147536965218,-2.687084,-0.6030667771843844
91,Maria,2,neutral,rel-on-2,standard,c000183,True,1,92.07383,1.5171804057965943,6.134532,1.366863185422202
91,Maria,2,neutral,rel-on-2,reversed,c000184,True,1,86.101295,1.42181478120536,3.5353653,0.786450677817964
92,Frank,2,repeat,rel-ctrl-2,standard,c000185,False,1,79.08647,1.3098065375035997,6.2645016,1.395886326419571
92,Frank,2,repeat,rel-ctrl-2,reversed,c000186,False,1,74.310265,1.2335431043966538,4.0029416,0.8908638036828506
93,Frank,1,mentioned,rel-ctrl-3,standard,c000187,False,0,-61.61518,-0.936827901170212,-1.4244281,-0.321106689803201
93,Frank,1,mentioned,rel-ctrl-3,reversed,c000188,False,0,-55.408867,-0.8377294278084566,-1.8438474,-0.41476601817618913
94,Maria,1,repeat,rel-on-3,standard,c000189,True,0,-91.27529,-1.4104216681816883,-0.9726635,-0.2202244256154945
94,Maria,1,repeat,rel-on-3,reversed,c000190,True,0,-76.24486,-1.1704252696276842,-1.1028203,-0.2492893604640463
95,Ruth,0,mentioned,rel-on-2,standard,c000191,True,1,65.28011,1.0893553945608463,3.747362,0.8337910255975084
95,Ruth,0,mentioned,rel-on-2,reversed,c000192,True,1,60.71827,1.0165147749747325,3.913592,0.8709114191282233
96,Ruth,1,neutral,rel-on-2,standard,c000193,True,1,67.6843,1.1277439713594941,5.2441955,1.1680446710102848
96,Ruth,1,neutral,rel-on-2,reversed,c000194,True,1,64.10636,1.0706136723511475,4.816337,1.072500839253267
97,Ruth,2,neutral,rel-on-3,standard,c000195,True,0,-68.7417,-1.0506196089409114,-3.2901816,-0.7377428040703861
97,Ruth,2,neutral,rel-on-3,reversed,c000196,True,0,-58.38635,-0.8852719628584874,-2.7773504,-0.6232239249895195
98,Maria,2,repeat,rel-ctrl-2,standard,c000197,False,1,69.71475,1.1601648873422183,5.9813,1.3326453615459828
98,Maria,2,repeat,rel-ctrl-2,reversed,c000198,False,1,65.23032,1.0885603886514272,4.3677926,0.9723376422682021
99,Frank,2,mentioned,rel-on-1,standard,c000199,True,1,77.4704,1.2840021026667963,6.683712,1.4894990160490738
99,Frank,2,mentioned,rel-on-1,reversed,c000200,True,1,73.24754,1.216574247801386,5.8448954,1.302185257435975
100,Maria,2,neutral,rel-on-3,standard,c000201,True,0,-91.27529,-1.4104216681816883,-0.9726635,-0.2202244256154945
100,Maria,2,neutral,rel-on-3,reversed,c000202,True,0,-76.24486,-1.1704252696276842,-1.1028203,-0.2492893604640463
101,Ruth,0,repeat,rel-ctrl-3,standard,c000203,False,0,-61.39796,-0.933359465566469,-4.6726584,-1.046459767523628
101,Ruth,0,repeat,rel-ctrl-3,reversed,c000204,False,0,-51.4257,-0.7741287723229522,-4.630596,-1.0370669588441928
102,Maria,1,mentioned,rel-ctrl-2,standard,c000205,False,1,64.526405,1.0773206667349935,4.608657,1.0261243588390878
102,Maria,1,mentioned,rel-ctrl-2,reversed,c000206,False,1,56.803864,0.9540120341013396,2.8119075,0.6248973713000954
103,Maria,2,neutral,rel-on-0,standard,c000207,True,0,-87.02801,-1.3426037414618557,-1.8045827,-0.40599793440092974
103,Maria,2,neutral,rel-on-0,reversed,c000208,True,0,-69.27133,-1.0590764447104297,-2.5615022,-0.5750234757248072
104,Frank,0,seeded,rel-ctrl-2,standard,c000209,False,1,70.27531,1.1691154649062319,6.067467,1.3518871441493545
104,Frank,0,seeded,rel-ctrl-2,reversed,c000210,False,1,63.62584,1.062941000393908,3.2992928,0.7337339903185052
105,Frank,2,neutral,rel-ctrl-0,standard,c000211,False,1,87.139275,1.4383885712722422,3.9500077,0.8790432780351599
105,Frank,2,neutral,rel-ctrl-0,reversed,c000212,False,1,82.210045,1.3596817680265867,2.6299808,0.5842718312898071
106,Frank,2,neutral,rel-on-3,standard,c000213,True,0,-81.31852,-1.2514382722100257,-0.5136925,-0.11773291181524186
106,Frank,2,neutral,rel-on-3,reversed,c000214,True,0,-66.95646,-1.0221140300603524,-0.07389464,-0.019522903546944585
107,Maria,1,neutral,rel-on-3,standard,c000215,True,0,-91.27529,-1.4104216681816883,-0.9726635,-0.2202244256154945
107,Maria,1,neutral,rel-on-3,reversed,c000216,True,0,-76.24486,-1.1704252696276842,-1.1028203,-0.2492893604640463
108,Ruth,2,seeded,rel-ctrl-1,standard,c000217,False,0,-61.223415,-0.9305724374948032,-5.437906,-1.2173449755034118
108,Ruth,2,seeded,rel-ctrl-1,reversed,c000218,False,0,-50.40062,-0.7577609211910797,-5.6897626,-1.273586402013954
109,Maria,2,seeded,rel-ctrl-0,standard,c000219,False,1,75.52285,1.252904897105731,2.7162879,0.6035448128699851
109,Maria,2,seeded,rel-ctrl-0,reversed,c000220,False,1,68.86738,1.1466345592175702,1.5965694,0.35350367458767257
110,Frank,1,mentioned,rel-on-0,standard,c000221,True,0,-60.756638,-0.9231192266386699,-1.3711506,-0.3092094444872884
